order_id,order_date,ship_date,region,country,customer_segment,product_category,product_subcategory,quantity,unit_price,discount,sales,profit,shipping_cost,order_priority
MRG-2024-14221,2024-08-17,2024-08-20,Europe,France,Consumer,Home & Living,Bedding,7,280.31,0.1,1765.95,505.58,17.67,Low
MRG-2024-15027,2024-08-18,2024-08-21,Europe,France,Consumer,Home & Living,Kitchenware,3,110.67,0.3,232.41,-34.86,17.8,High
MRG-2024-15055,2024-08-18,2024-08-22,APAC,India,Home Office,Apparel,Outerwear,8,309.51,0.3,1733.26,113.01,21.61,Medium
MRG-2024-15775,2024-08-18,2024-08-21,Europe,Spain,Consumer,Apparel,Accessories,3,132.92,0.2,319.01,-2.91,14.96,Low
MRG-2024-13743,2024-08-18,2024-08-25,North America,Mexico,Consumer,Home & Living,Furniture,3,153.29,0.0,459.87,89.49,19.81,Medium
MRG-2024-10627,2024-08-18,2024-08-23,Europe,Spain,Corporate,Home & Living,Bedding,11,324.29,0.15,3032.11,236.54,26.78,Low
MRG-2024-14286,2024-08-19,2024-08-24,North America,United States,Home Office,Apparel,Outerwear,3,353.34,0.3,742.01,49.34,15.05,Medium
MRG-2024-11078,2024-08-19,2024-08-22,North America,Canada,Corporate,Electronics,Smart Home,8,183.2,0.15,1245.76,244.85,26.27,High
MRG-2024-10341,2024-08-19,2024-08-21,North America,United States,Consumer,Electronics,Audio,9,69.37,0.2,499.46,107.37,45.9,Medium
MRG-2024-13745,2024-08-19,2024-08-26,North America,Canada,Consumer,Electronics,Audio,8,130.48,0.0,1043.84,407.87,32.66,Low
MRG-2024-11791,2024-08-19,2024-08-24,North America,Canada,Corporate,Electronics,Smart Home,10,406.22,0.0,4062.2,1012.36,39.05,High
MRG-2024-15809,2024-08-19,2024-08-23,North America,United States,Consumer,Home & Living,Furniture,9,151.66,0.0,1364.94,218.2,49.02,Low
MRG-2024-10333,2024-08-19,2024-08-23,North America,Canada,Consumer,Home & Living,Bedding,1,311.03,0.05,295.48,12.04,13.29,Low
MRG-2024-13907,2024-08-20,2024-08-27,North America,Canada,Corporate,Home & Living,Furniture,1,173.01,0.1,155.71,27.2,11.52,Low
MRG-2024-13372,2024-08-20,2024-08-22,APAC,India,Corporate,Apparel,Activewear,3,365.98,0.3,768.56,-24.09,25.59,Critical
MRG-2024-15564,2024-08-20,2024-08-25,Europe,Germany,Consumer,Apparel,Outerwear,3,166.01,0.3,348.62,17.16,5.77,Low
MRG-2024-10683,2024-08-21,2024-08-23,Europe,Germany,Corporate,Apparel,Footwear,9,25.2,0.1,204.12,7.81,53.52,Medium
MRG-2024-14166,2024-08-21,2024-08-25,North America,Canada,Corporate,Apparel,Outerwear,11,363.05,0.0,3993.55,1493.07,71.71,High
MRG-2024-11627,2024-08-21,2024-08-26,North America,United States,Consumer,Apparel,Activewear,6,77.56,0.1,418.82,33.52,49.21,High
MRG-2024-11222,2024-08-21,2024-08-23,North America,Mexico,Consumer,Apparel,Outerwear,2,54.79,0.05,104.1,10.26,13.63,Medium
MRG-2024-12473,2024-08-21,2024-08-28,Europe,United Kingdom,Home Office,Home & Living,Kitchenware,2,17.17,0.15,29.19,1.2,15.23,Low
MRG-2024-15679,2024-08-21,2024-08-28,Europe,Germany,Corporate,Apparel,Activewear,2,314.77,0.0,629.54,181.42,13.09,High
MRG-2024-14920,2024-08-21,2024-08-22,APAC,Singapore,Consumer,Home & Living,Furniture,6,418.63,0.0,2511.78,580.1,33.72,Medium
MRG-2024-13397,2024-08-21,2024-08-27,North America,Canada,Consumer,Electronics,Accessories,3,274.7,0.05,782.89,92.71,18.2,Low
MRG-2024-12060,2024-08-21,2024-08-26,Europe,Germany,Consumer,Home & Living,Kitchenware,7,258.02,0.0,1806.14,545.79,23.57,Medium
MRG-2024-14643,2024-08-21,2024-08-22,North America,Mexico,Consumer,Home & Living,Decor,6,364.54,0.1,1968.52,-12.44,11.35,Medium
MRG-2024-15323,2024-08-22,2024-08-27,North America,Mexico,Home Office,Home & Living,Kitchenware,7,435.45,0.0,3048.15,412.38,46.81,High
MRG-2024-13665,2024-08-22,2024-08-27,Europe,France,Consumer,Apparel,Footwear,6,191.42,0.05,1091.09,351.35,39.87,High
MRG-2024-12728,2024-08-22,2024-08-24,North America,Canada,Home Office,Electronics,Audio,8,254.12,0.0,2032.96,251.54,26.62,High
MRG-2024-10205,2024-08-23,2024-08-30,APAC,Japan,Consumer,Apparel,Accessories,2,302.02,0.3,422.83,45.53,13.14,Medium
MRG-2024-13189,2024-08-23,2024-08-25,North America,Mexico,Consumer,Home & Living,Bedding,11,395.17,0.0,4346.87,1330.2,46.38,Medium
MRG-2024-14500,2024-08-23,2024-08-31,North America,United States,Corporate,Electronics,Wearables,10,29.17,0.0,291.7,87.7,17.5,Low
MRG-2024-10768,2024-08-23,2024-08-26,Europe,United Kingdom,Consumer,Electronics,Wearables,9,84.99,0.1,688.42,55.94,24.55,Medium
MRG-2024-14705,2024-08-23,2024-08-25,Europe,France,Home Office,Electronics,Accessories,3,217.07,0.0,651.21,54.58,12.31,Critical
MRG-2024-11780,2024-08-23,2024-08-31,APAC,Singapore,Home Office,Electronics,Wearables,9,429.58,0.0,3866.22,959.83,34.55,High
MRG-2024-12481,2024-08-23,2024-08-30,North America,Canada,Consumer,Electronics,Smart Home,5,166.67,0.3,583.35,-12.73,21.79,Low
MRG-2024-13636,2024-08-23,2024-08-31,Europe,United Kingdom,Consumer,Electronics,Wearables,10,163.71,0.05,1555.24,232.64,45.42,High
MRG-2024-11662,2024-08-23,2024-08-26,North America,Canada,Corporate,Home & Living,Furniture,8,138.35,0.2,885.44,-76.49,10.79,Low
MRG-2024-14950,2024-08-23,2024-08-31,APAC,India,Corporate,Apparel,Accessories,3,329.48,0.0,988.44,262.57,19.92,Medium
MRG-2024-15978,2024-08-23,2024-08-25,APAC,Australia,Consumer,Home & Living,Decor,10,232.62,0.2,1860.96,-120.9,61.78,Critical
MRG-2024-13610,2024-08-23,2024-08-28,North America,Canada,Consumer,Apparel,Footwear,10,437.6,0.05,4157.2,396.66,24.01,Low
MRG-2024-10251,2024-08-24,2024-08-26,APAC,Japan,Consumer,Apparel,Accessories,7,277.75,0.1,1749.83,628.69,49.13,Critical
MRG-2024-14310,2024-08-24,2024-08-25,North America,Mexico,Corporate,Apparel,Activewear,2,352.9,0.3,494.06,66.5,24.16,High
MRG-2024-14644,2024-08-24,2024-08-31,North America,United States,Consumer,Electronics,Accessories,7,17.57,0.2,98.39,26.99,13.11,Low
MRG-2024-14674,2024-08-24,2024-09-01,North America,United States,Corporate,Home & Living,Furniture,10,269.97,0.05,2564.71,230.83,48.03,Low
MRG-2024-14109,2024-08-24,2024-08-26,North America,United States,Home Office,Electronics,Wearables,8,17.09,0.05,129.88,41.15,32.3,Low
MRG-2024-10757,2024-08-24,2024-08-25,North America,Canada,Consumer,Apparel,Accessories,6,355.85,0.0,2135.1,690.34,10.25,Medium
MRG-2024-14442,2024-08-24,2024-08-30,APAC,Australia,Consumer,Home & Living,Kitchenware,8,178.12,0.05,1353.71,469.7,25.13,Low
MRG-2024-10651,2024-08-25,2024-08-26,North America,Canada,Home Office,Apparel,Outerwear,3,55.79,0.2,133.9,24.3,16.61,Critical
MRG-2024-15288,2024-08-25,2024-08-31,APAC,Australia,Corporate,Apparel,Outerwear,7,215.57,0.3,1056.29,-150.58,29.58,High
MRG-2024-13352,2024-08-25,2024-08-28,North America,Canada,Consumer,Apparel,Footwear,7,427.03,0.15,2540.83,641.93,18.54,Medium
MRG-2024-10497,2024-08-25,2024-08-26,APAC,Australia,Consumer,Electronics,Audio,4,38.3,0.0,153.2,58.55,33.76,High
MRG-2024-11436,2024-08-25,2024-08-26,Europe,United Kingdom,Consumer,Home & Living,Kitchenware,8,384.5,0.05,2922.2,963.31,37.03,Medium
MRG-2024-12337,2024-08-26,2024-08-29,Europe,France,Consumer,Apparel,Activewear,5,346.44,0.0,1732.2,608.49,35.67,Low
MRG-2024-12926,2024-08-26,2024-09-01,Europe,France,Consumer,Electronics,Accessories,5,77.77,0.0,388.85,50.95,28.85,Low
MRG-2024-10733,2024-08-26,2024-09-03,North America,United States,Corporate,Apparel,Footwear,8,193.84,0.2,1240.58,149.21,26.18,High
MRG-2024-14548,2024-08-26,2024-09-02,North America,United States,Consumer,Electronics,Audio,4,378.05,0.0,1512.2,128.71,8.47,Low
MRG-2024-13552,2024-08-27,2024-09-04,Europe,United Kingdom,Home Office,Electronics,Smart Home,10,406.91,0.1,3662.19,209.41,37.22,High
MRG-2024-12618,2024-08-28,2024-09-01,Europe,Spain,Consumer,Apparel,Activewear,2,268.94,0.15,457.2,-6.56,6.14,Critical
MRG-2024-11619,2024-08-28,2024-09-04,APAC,Australia,Consumer,Apparel,Accessories,8,154.53,0.05,1174.43,228.42,27.23,Medium
MRG-2024-12817,2024-08-28,2024-09-05,Europe,France,Consumer,Apparel,Footwear,9,432.24,0.1,3501.14,462.48,69.0,Low
MRG-2024-15934,2024-08-28,2024-08-31,Europe,United Kingdom,Corporate,Home & Living,Bedding,2,145.3,0.0,290.6,25.48,17.04,Low
MRG-2024-11280,2024-08-28,2024-09-03,North America,Mexico,Corporate,Apparel,Accessories,9,243.18,0.05,2079.19,749.69,50.25,Low
MRG-2024-15207,2024-08-29,2024-09-05,North America,Canada,Consumer,Home & Living,Decor,11,170.2,0.15,1591.37,145.38,80.73,Low
MRG-2024-12262,2024-08-29,2024-08-30,North America,Mexico,Consumer,Home & Living,Kitchenware,6,95.13,0.2,456.62,16.24,22.82,Medium
MRG-2024-10214,2024-08-30,2024-09-07,North America,Mexico,Consumer,Home & Living,Kitchenware,10,270.31,0.3,1892.17,-91.94,68.66,Medium
MRG-2024-11609,2024-08-30,2024-09-06,Europe,United Kingdom,Consumer,Home & Living,Bedding,9,261.47,0.3,1647.26,-171.89,26.15,Medium
MRG-2024-12113,2024-08-30,2024-09-02,Europe,United Kingdom,Consumer,Apparel,Accessories,4,115.46,0.0,461.84,178.3,27.93,Low
MRG-2024-13286,2024-08-30,2024-09-02,North America,United States,Consumer,Home & Living,Furniture,7,416.75,0.0,2917.25,540.65,48.48,Medium
MRG-2024-10833,2024-08-30,2024-09-01,Europe,United Kingdom,Corporate,Apparel,Activewear,4,152.14,0.2,486.85,24.96,17.74,High
MRG-2024-12224,2024-08-30,2024-08-31,Europe,Spain,Home Office,Apparel,Activewear,2,221.57,0.1,398.83,60.87,15.03,Medium
MRG-2024-10522,2024-08-30,2024-09-03,North America,United States,Corporate,Apparel,Footwear,9,386.9,0.05,3307.99,971.71,42.89,High
MRG-2024-10254,2024-08-30,2024-09-02,North America,United States,Consumer,Apparel,Accessories,8,267.96,0.05,2036.5,552.45,25.19,Medium
MRG-2024-14237,2024-08-30,2024-09-07,Europe,Germany,Home Office,Electronics,Smart Home,7,79.99,0.05,531.93,100.2,14.5,Medium
MRG-2024-10430,2024-08-30,2024-09-04,Europe,Spain,Corporate,Home & Living,Bedding,3,335.88,0.1,906.88,315.12,19.61,Medium
MRG-2024-10055,2024-08-31,2024-09-01,North America,Mexico,Corporate,Apparel,Footwear,8,390.53,0.2,2499.39,298.14,13.68,Medium
MRG-2024-10209,2024-08-31,2024-09-05,APAC,Australia,Consumer,Apparel,Accessories,6,309.4,0.3,1299.48,225.86,31.51,Low
MRG-2024-10918,2024-08-31,2024-09-02,APAC,Australia,Consumer,Apparel,Activewear,9,92.88,0.15,710.53,94.57,56.07,Medium
MRG-2024-10962,2024-08-31,2024-09-03,North America,United States,Home Office,Apparel,Footwear,5,178.87,0.2,715.48,-73.11,27.76,Medium
MRG-2024-15530,2024-09-01,2024-09-07,North America,Mexico,Corporate,Electronics,Audio,11,312.74,0.15,2924.12,-76.96,16.93,Low
MRG-2024-12361,2024-09-01,2024-09-05,North America,Mexico,Home Office,Apparel,Accessories,9,378.66,0.0,3407.94,772.52,17.61,Medium
MRG-2024-13385,2024-09-01,2024-09-06,North America,Mexico,Consumer,Home & Living,Decor,7,55.81,0.0,390.67,162.12,22.03,Medium
MRG-2024-13458,2024-09-01,2024-09-02,Europe,Germany,Consumer,Home & Living,Decor,10,129.64,0.05,1231.58,33.93,64.76,Low
MRG-2024-13529,2024-09-01,2024-09-05,North America,Mexico,Consumer,Electronics,Accessories,3,416.37,0.2,999.29,137.87,20.89,Medium
MRG-2024-14533,2024-09-01,2024-09-09,APAC,Australia,Corporate,Home & Living,Kitchenware,6,67.23,0.0,403.38,46.45,13.13,High
MRG-2024-15994,2024-09-01,2024-09-09,North America,United States,Consumer,Home & Living,Decor,8,405.83,0.05,3084.31,622.91,39.67,Medium
MRG-2024-12668,2024-09-01,2024-09-03,Europe,Spain,Consumer,Home & Living,Decor,9,190.27,0.05,1626.81,294.21,17.84,Low
MRG-2024-10068,2024-09-01,2024-09-03,Europe,Germany,Consumer,Electronics,Accessories,4,361.25,0.0,1445.0,221.9,13.46,High
MRG-2024-14604,2024-09-02,2024-09-10,APAC,Australia,Consumer,Home & Living,Furniture,7,63.86,0.0,447.02,86.89,43.93,Medium
MRG-2024-12209,2024-09-02,2024-09-09,Europe,Germany,Home Office,Home & Living,Furniture,5,200.85,0.3,702.97,39.83,38.59,High
MRG-2024-14937,2024-09-02,2024-09-08,North America,Mexico,Home Office,Apparel,Outerwear,11,284.5,0.3,2190.65,374.51,61.15,Low
MRG-2024-15924,2024-09-03,2024-09-05,Europe,Germany,Corporate,Home & Living,Furniture,8,305.98,0.3,1713.49,148.56,36.69,Low
MRG-2024-14781,2024-09-03,2024-09-05,North America,Canada,Consumer,Home & Living,Kitchenware,11,400.15,0.0,4401.65,1627.55,22.55,Medium
MRG-2024-11110,2024-09-03,2024-09-08,North America,United States,Corporate,Home & Living,Decor,7,127.17,0.0,890.19,79.77,13.98,Low
MRG-2024-12405,2024-09-03,2024-09-10,APAC,Australia,Consumer,Home & Living,Bedding,8,164.34,0.0,1314.72,534.59,59.07,Critical
MRG-2024-11848,2024-09-03,2024-09-07,North America,Mexico,Consumer,Apparel,Accessories,11,87.07,0.3,670.44,15.39,19.46,Low
MRG-2024-15471,2024-09-03,2024-09-05,North America,Mexico,Consumer,Home & Living,Furniture,9,371.76,0.05,3178.55,1002.27,49.45,Low
MRG-2024-10190,2024-09-03,2024-09-11,APAC,Australia,Consumer,Apparel,Accessories,2,257.23,0.05,488.74,26.43,13.78,High
MRG-2024-14049,2024-09-03,2024-09-07,North America,Mexico,Corporate,Home & Living,Bedding,1,370.32,0.2,296.26,-13.59,17.19,High
MRG-2024-10440,2024-09-03,2024-09-06,North America,United States,Consumer,Electronics,Wearables,6,283.62,0.0,1701.72,295.97,21.33,High
MRG-2024-12657,2024-09-03,2024-09-05,North America,United States,Consumer,Home & Living,Kitchenware,1,285.3,0.15,242.5,32.87,16.54,Low
MRG-2024-13806,2024-09-03,2024-09-06,APAC,Japan,Corporate,Electronics,Accessories,10,50.14,0.0,501.4,164.99,45.81,High
MRG-2024-10968,2024-09-03,2024-09-08,APAC,Australia,Home Office,Home & Living,Bedding,10,219.73,0.0,2197.3,419.99,51.21,High
MRG-2024-12464,2024-09-03,2024-09-08,Europe,Germany,Consumer,Home & Living,Furniture,9,207.38,0.0,1866.42,210.13,21.04,Medium
MRG-2024-15703,2024-09-04,2024-09-11,North America,Canada,Consumer,Home & Living,Bedding,7,20.53,0.05,136.52,11.39,34.73,High
MRG-2024-13729,2024-09-04,2024-09-12,APAC,Japan,Consumer,Apparel,Activewear,11,232.33,0.0,2555.63,1014.49,70.53,High
MRG-2024-13116,2024-09-04,2024-09-08,North America,Mexico,Consumer,Home & Living,Bedding,1,260.02,0.05,247.02,85.42,14.3,High
MRG-2024-11209,2024-09-04,2024-09-08,North America,United States,Consumer,Electronics,Accessories,9,306.17,0.0,2755.53,233.48,27.45,Medium
MRG-2024-15876,2024-09-04,2024-09-11,North America,Canada,Consumer,Apparel,Accessories,8,177.4,0.3,993.44,50.88,50.16,Low
MRG-2024-14668,2024-09-05,2024-09-09,Europe,France,Consumer,Home & Living,Decor,5,356.24,0.1,1603.08,366.57,34.92,Medium
MRG-2024-11807,2024-09-05,2024-09-09,Europe,United Kingdom,Corporate,Electronics,Smart Home,8,154.02,0.0,1232.16,508.62,46.75,Medium
MRG-2024-13746,2024-09-05,2024-09-07,North America,Mexico,Consumer,Electronics,Wearables,6,38.49,0.15,196.3,43.54,43.22,High
MRG-2024-11486,2024-09-05,2024-09-07,North America,Mexico,Corporate,Home & Living,Bedding,10,336.71,0.2,2693.68,99.31,68.84,Low
MRG-2024-14658,2024-09-05,2024-09-12,North America,Mexico,Home Office,Home & Living,Kitchenware,8,98.25,0.0,786.0,235.92,40.41,Low
MRG-2024-15723,2024-09-05,2024-09-10,Europe,France,Consumer,Apparel,Footwear,9,159.25,0.0,1433.25,199.76,38.78,Low
MRG-2024-12376,2024-09-05,2024-09-12,Europe,Spain,Corporate,Electronics,Audio,7,194.55,0.1,1225.66,178.27,46.14,Medium
MRG-2024-11520,2024-09-05,2024-09-08,North America,Canada,Corporate,Electronics,Audio,1,248.46,0.0,248.46,67.33,16.42,High
MRG-2024-13384,2024-09-05,2024-09-12,North America,United States,Consumer,Apparel,Footwear,2,419.67,0.0,839.34,313.3,15.76,Low
MRG-2024-12935,2024-09-06,2024-09-13,APAC,India,Corporate,Electronics,Audio,6,410.59,0.0,2463.54,305.06,27.85,Medium
MRG-2024-14357,2024-09-06,2024-09-13,APAC,Singapore,Home Office,Apparel,Activewear,2,345.87,0.0,691.74,280.79,16.71,Low
MRG-2024-12085,2024-09-06,2024-09-09,North America,Canada,Corporate,Electronics,Smart Home,5,353.68,0.3,1237.88,-157.12,20.44,Medium
MRG-2024-15349,2024-09-06,2024-09-09,North America,Mexico,Home Office,Apparel,Accessories,1,108.03,0.0,108.03,32.81,17.81,Critical
MRG-2024-13170,2024-09-07,2024-09-12,Europe,France,Consumer,Home & Living,Bedding,11,115.88,0.05,1210.95,299.33,31.8,High
MRG-2024-15284,2024-09-07,2024-09-09,Europe,Germany,Home Office,Apparel,Accessories,4,412.82,0.05,1568.72,180.05,24.29,Medium
MRG-2024-13510,2024-09-07,2024-09-13,North America,United States,Corporate,Electronics,Smart Home,10,53.06,0.2,424.48,72.75,39.48,High
MRG-2024-11705,2024-09-07,2024-09-09,North America,Canada,Corporate,Apparel,Activewear,6,151.56,0.0,909.36,157.9,23.98,Medium
MRG-2024-14429,2024-09-07,2024-09-12,APAC,Japan,Home Office,Electronics,Accessories,8,273.19,0.05,2076.24,158.7,35.32,Medium
MRG-2024-15632,2024-09-07,2024-09-13,North America,Canada,Consumer,Home & Living,Furniture,7,291.32,0.3,1427.47,-59.42,49.47,Low
MRG-2024-15385,2024-09-07,2024-09-09,APAC,Japan,Consumer,Home & Living,Decor,3,239.17,0.0,717.51,164.56,16.39,Low
MRG-2024-12195,2024-09-08,2024-09-15,North America,United States,Corporate,Apparel,Activewear,2,434.4,0.0,868.8,354.98,19.35,High
MRG-2024-11952,2024-09-08,2024-09-10,Europe,United Kingdom,Consumer,Electronics,Audio,6,64.73,0.0,388.38,43.98,20.21,Low
MRG-2024-11541,2024-09-08,2024-09-11,Europe,France,Corporate,Apparel,Outerwear,3,445.88,0.3,936.35,1.36,15.87,Low
MRG-2024-10668,2024-09-08,2024-09-11,APAC,Japan,Corporate,Electronics,Audio,8,173.33,0.05,1317.31,67.12,29.94,Medium
MRG-2024-12863,2024-09-08,2024-09-10,Europe,France,Consumer,Apparel,Activewear,1,380.48,0.15,323.41,2.69,19.9,Low
MRG-2024-11669,2024-09-08,2024-09-10,APAC,Australia,Corporate,Home & Living,Kitchenware,10,338.56,0.0,3385.6,882.14,50.94,Medium
MRG-2024-10505,2024-09-09,2024-09-14,North America,Canada,Consumer,Electronics,Accessories,6,239.44,0.15,1221.14,297.18,18.26,Medium
MRG-2024-11171,2024-09-09,2024-09-11,Europe,France,Corporate,Apparel,Activewear,8,63.95,0.0,511.6,118.53,37.5,Medium
MRG-2024-10292,2024-09-09,2024-09-16,Europe,France,Consumer,Electronics,Wearables,7,147.1,0.15,875.25,151.42,18.72,Medium
MRG-2024-12498,2024-09-09,2024-09-10,Europe,Germany,Consumer,Electronics,Smart Home,1,173.1,0.0,173.1,29.05,16.74,Medium
MRG-2024-11538,2024-09-10,2024-09-12,APAC,Australia,Consumer,Electronics,Wearables,11,255.45,0.2,2247.96,545.9,70.03,Low
MRG-2024-11122,2024-09-10,2024-09-13,North America,Mexico,Corporate,Apparel,Activewear,4,17.81,0.0,71.24,12.62,28.33,Medium
MRG-2024-14014,2024-09-10,2024-09-15,North America,Canada,Consumer,Apparel,Footwear,11,159.72,0.0,1756.92,636.99,23.26,Medium
MRG-2024-13728,2024-09-10,2024-09-15,APAC,Singapore,Home Office,Home & Living,Decor,1,168.91,0.1,152.02,11.86,13.57,High
MRG-2024-10031,2024-09-10,2024-09-15,Europe,France,Home Office,Home & Living,Furniture,9,46.77,0.0,420.93,127.83,57.65,Low
MRG-2024-15434,2024-09-11,2024-09-16,Europe,Germany,Consumer,Electronics,Audio,10,227.59,0.15,1934.52,475.49,65.3,Medium
MRG-2024-14277,2024-09-11,2024-09-15,Europe,France,Consumer,Electronics,Accessories,10,209.5,0.0,2095.0,667.16,34.44,Low
MRG-2024-13193,2024-09-11,2024-09-17,Europe,Germany,Home Office,Electronics,Audio,9,311.03,0.0,2799.27,1044.56,46.16,High
MRG-2024-14224,2024-09-11,2024-09-15,North America,Mexico,Consumer,Apparel,Outerwear,9,197.3,0.05,1686.91,563.73,25.01,Medium
MRG-2024-14130,2024-09-12,2024-09-20,North America,United States,Consumer,Home & Living,Kitchenware,3,309.1,0.3,649.11,-22.88,15.96,High
MRG-2024-15900,2024-09-12,2024-09-19,APAC,Singapore,Consumer,Electronics,Audio,5,101.83,0.2,407.32,-3.11,35.93,Medium
MRG-2024-13737,2024-09-12,2024-09-15,North America,Canada,Corporate,Home & Living,Bedding,1,250.5,0.2,200.4,-0.63,13.74,Medium
MRG-2024-13882,2024-09-12,2024-09-16,Europe,Germany,Consumer,Apparel,Outerwear,7,144.97,0.1,913.31,274.93,39.67,Medium
MRG-2024-14564,2024-09-12,2024-09-13,North America,United States,Consumer,Home & Living,Furniture,11,139.29,0.0,1532.19,284.61,48.23,Low
MRG-2024-10073,2024-09-12,2024-09-17,North America,United States,Consumer,Electronics,Wearables,9,182.59,0.3,1150.32,150.36,60.85,Low
MRG-2024-14566,2024-09-13,2024-09-17,Europe,Spain,Consumer,Electronics,Audio,10,442.73,0.0,4427.3,1326.19,52.96,High
MRG-2024-10514,2024-09-13,2024-09-19,Europe,United Kingdom,Consumer,Home & Living,Decor,9,351.51,0.2,2530.87,36.4,19.39,Medium
MRG-2024-15465,2024-09-13,2024-09-19,North America,Mexico,Consumer,Apparel,Accessories,2,211.78,0.0,423.56,148.02,17.65,High
MRG-2024-11726,2024-09-13,2024-09-19,Europe,France,Consumer,Apparel,Activewear,3,96.38,0.1,260.23,57.74,9.83,High
MRG-2024-10226,2024-09-14,2024-09-18,North America,Mexico,Consumer,Electronics,Smart Home,1,71.72,0.05,68.13,7.55,16.33,High
MRG-2024-10137,2024-09-14,2024-09-22,Europe,United Kingdom,Home Office,Electronics,Accessories,2,185.53,0.0,371.06,63.51,18.78,High
MRG-2024-15058,2024-09-14,2024-09-22,North America,United States,Consumer,Apparel,Outerwear,11,269.01,0.0,2959.11,443.79,35.27,Medium
MRG-2024-13697,2024-09-14,2024-09-15,North America,Canada,Consumer,Apparel,Footwear,11,422.97,0.05,4420.04,1426.45,71.78,High
MRG-2024-15406,2024-09-15,2024-09-22,North America,Mexico,Corporate,Home & Living,Decor,4,134.63,0.05,511.59,162.25,5.84,Low
MRG-2024-14375,2024-09-15,2024-09-18,North America,Mexico,Home Office,Home & Living,Decor,6,165.54,0.0,993.24,260.12,33.84,High
MRG-2024-15915,2024-09-15,2024-09-16,APAC,India,Corporate,Apparel,Footwear,10,11.74,0.0,117.4,17.41,50.37,Medium
MRG-2024-14772,2024-09-16,2024-09-17,North America,Mexico,Consumer,Electronics,Accessories,8,36.71,0.15,249.63,20.73,41.06,Medium
MRG-2024-14067,2024-09-16,2024-09-23,North America,Mexico,Consumer,Electronics,Wearables,10,267.65,0.3,1873.55,67.75,29.9,Medium
MRG-2024-12548,2024-09-16,2024-09-19,North America,Canada,Home Office,Home & Living,Furniture,1,224.81,0.15,191.09,52.69,8.01,Medium
MRG-2024-10827,2024-09-16,2024-09-23,North America,United States,Consumer,Apparel,Outerwear,10,167.38,0.3,1171.66,5.72,70.39,High
MRG-2024-15403,2024-09-16,2024-09-23,Europe,Germany,Consumer,Electronics,Audio,11,92.06,0.0,1012.66,173.38,36.59,Low
MRG-2024-13908,2024-09-16,2024-09-24,North America,Mexico,Consumer,Home & Living,Furniture,6,183.85,0.15,937.63,-7.07,20.86,Medium
MRG-2024-14233,2024-09-16,2024-09-19,North America,Canada,Corporate,Apparel,Accessories,4,414.08,0.05,1573.5,456.1,24.12,Medium
MRG-2024-14716,2024-09-16,2024-09-18,North America,Canada,Consumer,Apparel,Footwear,1,82.34,0.1,74.11,1.21,16.91,Medium
MRG-2024-10213,2024-09-17,2024-09-23,Europe,France,Corporate,Electronics,Audio,11,275.94,0.1,2731.81,123.71,55.22,Medium
MRG-2024-14887,2024-09-17,2024-09-21,Europe,Spain,Corporate,Electronics,Wearables,9,344.68,0.05,2947.01,950.27,40.06,Low
MRG-2024-10141,2024-09-17,2024-09-21,APAC,India,Corporate,Apparel,Outerwear,3,94.41,0.0,283.23,62.15,27.49,Medium
MRG-2024-15040,2024-09-17,2024-09-22,APAC,Japan,Home Office,Electronics,Wearables,3,262.84,0.0,788.52,116.67,15.93,Medium
MRG-2024-10171,2024-09-18,2024-09-23,APAC,Singapore,Consumer,Home & Living,Kitchenware,2,171.09,0.15,290.85,12.03,21.14,Critical
MRG-2024-12627,2024-09-18,2024-09-23,North America,Mexico,Corporate,Home & Living,Furniture,1,16.27,0.05,15.46,1.55,16.53,Medium
MRG-2024-14588,2024-09-18,2024-09-21,North America,Canada,Corporate,Home & Living,Kitchenware,9,348.67,0.0,3138.03,733.76,46.69,Medium
MRG-2024-13559,2024-09-18,2024-09-25,APAC,Japan,Corporate,Apparel,Activewear,1,442.5,0.2,354.0,-19.46,15.5,High
MRG-2024-10640,2024-09-18,2024-09-20,Europe,Germany,Corporate,Electronics,Accessories,2,82.89,0.2,132.62,21.37,17.92,Low
MRG-2024-15262,2024-09-19,2024-09-20,Europe,France,Consumer,Electronics,Smart Home,3,314.11,0.05,895.21,308.86,14.31,Medium
MRG-2024-10865,2024-09-19,2024-09-20,Europe,United Kingdom,Home Office,Home & Living,Bedding,10,308.71,0.05,2932.74,560.1,23.46,High
MRG-2024-14561,2024-09-20,2024-09-24,Europe,Germany,Corporate,Electronics,Wearables,1,330.13,0.0,330.13,76.21,13.03,Medium
MRG-2024-15578,2024-09-20,2024-09-23,APAC,Japan,Consumer,Home & Living,Kitchenware,2,281.42,0.05,534.7,169.78,17.57,High
MRG-2024-12461,2024-09-20,2024-09-25,North America,United States,Consumer,Apparel,Activewear,7,9.32,0.15,55.45,14.07,39.53,Critical
MRG-2024-10617,2024-09-20,2024-09-22,North America,United States,Consumer,Home & Living,Furniture,9,260.78,0.0,2347.02,237.48,19.84,Low
MRG-2024-13278,2024-09-20,2024-09-28,Europe,Spain,Corporate,Apparel,Outerwear,4,375.81,0.15,1277.75,-19.03,23.25,Medium
MRG-2024-12824,2024-09-20,2024-09-21,North America,United States,Consumer,Apparel,Outerwear,9,362.73,0.1,2938.11,439.32,59.9,Low
MRG-2024-11198,2024-09-21,2024-09-26,North America,Mexico,Consumer,Apparel,Accessories,8,12.67,0.0,101.36,32.34,21.11,Critical
